key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,month,weekday,distance_km
2009-01-03 14:56:58.0000003,5.7,2009-01-03 14:56:58+00:00,-73.979399,40.771615,-73.979329,40.762555,1,14,1,5,1.0074432832779487
2009-01-03 15:01:07.0000004,16.9,2009-01-03 15:01:07+00:00,-73.973438,40.678715,-73.958104,40.717466,1,15,1,5,4.49864736582371
2009-01-03 15:13:25.0000001,6.1,2009-01-03 15:13:25+00:00,-73.950264,40.771686,-73.966508,40.764612,1,15,1,5,1.5780030359713018
2009-01-03 15:16:00.00000062,14.1,2009-01-03 15:16:00+00:00,-73.991613,40.755963,-73.923335,40.760505,1,15,1,5,5.772981990061147
2009-01-03 15:19:44.0000003,14.9,2009-01-03 15:19:44+00:00,-73.995322,40.717318,-73.960953,40.779729,4,15,1,5,7.519503126618695
2009-01-03 15:21:00.000000149,4.9,2009-01-03 15:21:00+00:00,-73.991052,40.717713,-73.996265,40.719258,1,15,1,5,0.47173232531345116
2009-01-03 15:26:43.0000001,6.1,2009-01-03 15:26:43+00:00,-73.967727,40.761998,-73.952885,40.772168,1,15,1,5,1.6855717445119878
2009-01-03 15:32:00.00000097,14.9,2009-01-03 15:32:00+00:00,-73.949077,40.781782,-73.990122,40.751867,1,15,1,5,4.7972209696284285
2009-01-03 15:32:00.000000108,16.9,2009-01-03 15:32:00+00:00,-73.991522,40.755792,-74.01263,40.701847,3,15,1,5,6.256557964959517
2009-01-03 15:44:04.0000002,5.7,2009-01-03 15:44:04+00:00,-73.991405,40.750344,-73.978954,40.740671,2,15,1,5,1.502366109807975
2009-01-03 16:23:00.000000109,8.5,2009-01-03 16:23:00+00:00,-73.982135,40.745333,-73.963912,40.773777,1,16,1,5,3.5155667006239253
2009-01-03 16:55:58.0000003,7.7,2009-01-03 16:55:58+00:00,-73.990774,40.718171,-73.98606,40.740106,1,16,1,5,2.471194157156032
2009-01-03 17:08:13.0000001,25.7,2009-01-03 17:08:13+00:00,-73.974366,40.761367,-73.872919,40.774459,4,17,1,5,8.666468738802276
2009-01-03 17:25:00.000000166,44.5,2009-01-03 17:25:00+00:00,-73.983487,40.693937,-73.843265,40.871508,2,17,1,5,23.005409624108502
2009-01-03 17:31:08.0000004,6.5,2009-01-03 17:31:08+00:00,-73.960982,40.769322,-73.964574,40.757998,1,17,1,5,1.2950019057862576
2009-01-03 17:48:00.000000116,15.3,2009-01-03 17:48:00+00:00,-74.010807,40.7102,-73.973302,40.75285,1,17,1,5,5.698932164935153
2009-01-03 17:55:00.00000090,5.3,2009-01-03 17:55:00+00:00,-73.977332,40.738578,-73.983683,40.746613,2,17,1,5,1.0414100451682593
2009-01-03 18:06:00.0000005,13.3,2009-01-03 18:06:00+00:00,-73.970453,40.7623,-74.006735,40.73983,5,18,1,5,3.9475848944716723
2009-01-03 18:23:00.000000194,49.15,2009-01-03 18:23:00+00:00,-73.973768,40.757165,-73.77653,40.64507,5,18,1,5,20.78024482640811
2009-01-03 18:55:00.000000193,4.1,2009-01-03 18:55:00+00:00,-74.01353,40.707425,-74.008093,40.717015,1,18,1,5,1.1606564321555206
2009-01-03 19:03:07.0000005,6.9,2009-01-03 19:03:07+00:00,-73.988243,40.769698,-73.969718,40.794668,1,19,1,5,3.184643538505623
2009-01-03 20:51:24.0000003,4.9,2009-01-03 20:51:24+00:00,-73.986372,40.756316,-73.998169,40.740692,2,20,1,5,2.001455651259637
2009-01-03 21:23:35.0000005,7.3,2009-01-03 21:23:35+00:00,-73.987248,40.720494,-74.001177,40.73149,1,21,1,5,1.694910189454321
2009-01-03 21:28:59.0000003,8.1,2009-01-03 21:28:59+00:00,-73.979004,40.740584,-73.996274,40.722019,2,21,1,5,2.5256777147216565
2009-01-03 21:36:00.00000015,20.5,2009-01-03 21:36:00+00:00,-73.982253,40.770068,-73.989072,40.72029,5,21,1,5,5.5647911875738165
2009-01-03 21:41:08.0000001,6.2,2009-01-03 21:41:08+00:00,-73.995955,40.742639,-74.005746,40.737688,1,21,1,5,0.9917271920330459
2009-01-03 21:48:00.00000091,6.1,2009-01-03 21:48:00+00:00,-73.978562,40.763605,-73.979093,40.754995,2,21,1,5,0.9584323710850657
2009-01-03 21:55:00.000000159,7.7,2009-01-03 21:55:00+00:00,-73.990497,40.751588,-73.979978,40.765767,1,21,1,5,1.8085151661056065
2009-01-03 22:32:00.000000201,4.9,2009-01-03 22:32:00+00:00,-73.985002,40.728283,-73.997637,40.733742,1,22,1,5,1.2255325512887547
2009-01-03 22:41:19.0000001,9.8,2009-01-03 22:41:19+00:00,-73.9839,40.773684,-73.947596,40.772661,2,22,1,5,3.0592035531340867
2009-01-03 22:53:00.000000142,3.7,2009-01-03 22:53:00+00:00,-73.987925,40.738453,-73.981437,40.741232,1,22,1,5,0.6279142029637441
2009-01-03 23:04:50.0000001,3.7,2009-01-03 23:04:50+00:00,-74.000727,40.727203,-73.997055,40.722306,1,23,1,5,0.6263026653356403
2009-01-03 23:40:00.0000005,25.450000000000003,2009-01-03 23:40:00+00:00,-73.870715,40.77366,-73.980992,40.73419,1,23,1,5,10.273544658129397
2009-01-03 23:53:00.00000078,9.3,2009-01-03 23:53:00+00:00,-73.979347,40.764405,-73.998905,40.744792,5,23,1,5,2.733149503643682
2009-01-04 00:11:00.00000086,24.5,2009-01-04 00:11:00+00:00,-73.991253,40.750558,-73.861212,40.737617,1,0,1,6,11.049386622036806
2009-01-04 00:23:09.0000001,8.2,2009-01-04 00:23:09+00:00,-73.97486,40.790403,-73.951089,40.779162,1,0,1,6,2.359617201441672
2009-01-04 00:26:00.000000217,8.5,2009-01-04 00:26:00+00:00,-73.996427,40.753183,-73.992942,40.730737,2,0,1,6,2.51309095835702
2009-01-04 00:27:00.000000194,6.5,2009-01-04 00:27:00+00:00,-73.953428,40.775593,-73.960063,40.75823,2,0,1,6,2.0099111318701186
2009-01-04 01:10:00.000000136,5.7,2009-01-04 01:10:00+00:00,-73.988658,40.764222,-73.98479,40.780813,1,1,1,6,1.8733685405028573
2009-01-04 01:10:00.000000112,5.7,2009-01-04 01:10:00+00:00,-73.984413,40.753445,-73.968167,40.755438,1,1,1,6,1.3862575051474373
2009-01-04 01:19:32.0000005,7.4,2009-01-04 01:19:32+00:00,-73.995979,40.7164,-73.983878,40.725545,4,1,1,6,1.4401510339336168
2009-01-04 01:20:19.0000003,8.6,2009-01-04 01:20:19+00:00,-73.997323,40.721499,-74.00649,40.73936,1,1,1,6,2.1309751265695374
2009-01-04 01:52:43.0000003,12.6,2009-01-04 01:52:43+00:00,-73.972919,40.785513,-73.999112,40.731605,1,1,1,6,6.387383160325331
2009-01-04 01:56:51.0000002,9.3,2009-01-04 01:56:51+00:00,-73.978768,40.745428,-73.949133,40.773608,1,1,1,6,4.006089869230007
2009-01-04 01:58:00.00000034,11.7,2009-01-04 01:58:00+00:00,-73.95358,40.787823,-73.993073,40.733813,5,1,1,6,6.865245449072379
2009-01-04 02:16:01.0000002,6.6,2009-01-04 02:16:01+00:00,-74.007229,40.740079,-74.008755,40.730793,2,2,1,6,1.0405303705128024
2009-01-04 02:43:00.00000055,5.7,2009-01-04 02:43:00+00:00,-73.984108,40.758662,-73.972785,40.760172,5,2,1,6,0.9683524933962014
2009-01-04 02:43:00.00000099,10.5,2009-01-04 02:43:00+00:00,-73.987332,40.719845,-74.002738,40.749835,4,2,1,6,3.5784654393630664
2009-01-04 02:55:11.0000001,8.2,2009-01-04 02:55:11+00:00,-74.004628,40.742212,-73.9896,40.723082,1,2,1,6,2.4755188187477235
2009-01-04 03:01:22.0000003,7.8,2009-01-04 03:01:22+00:00,-73.998221,40.713684,-73.991069,40.733738,1,3,1,6,2.309917663807411
2009-01-04 03:10:00.00000050,13.7,2009-01-04 03:10:00+00:00,-74.006163,40.739847,-73.968093,40.79982,5,3,1,6,7.3993006417818625
2009-01-04 04:00:57.0000005,25.8,2009-01-04 04:00:57+00:00,-73.992978,40.734014,-73.937684,40.8498,1,4,1,6,13.690464277904288
2009-01-04 04:16:00.0000003,24.9,2009-01-04 04:16:00+00:00,-73.980195,40.742843,-73.918705,40.867478,1,4,1,6,14.793616823645788
2009-01-04 04:16:00.00000041,12.5,2009-01-04 04:16:00+00:00,-74.003892,40.725462,-73.956668,40.768042,5,4,1,6,6.184127252128233
2009-01-04 04:50:00.00000044,12.9,2009-01-04 04:50:00+00:00,-73.988342,40.739405,-73.982602,40.770718,1,4,1,6,3.5152546392462702
2009-01-04 04:50:54.0000001,8.6,2009-01-04 04:50:54+00:00,-73.950442,40.779774,-73.935019,40.79841,1,4,1,6,2.445413989051718
2009-01-04 06:20:00.00000029,3.7,2009-01-04 06:20:00+00:00,-73.984927,40.76907,-73.98514,40.764281,2,6,1,6,0.5328145462285631
2009-01-04 09:37:00.00000076,9.7,2009-01-04 09:37:00+00:00,-73.974387,40.755388,-74.006468,40.721623,1,9,1,6,4.626212329437949
2009-01-04 09:54:34.0000001,10.5,2009-01-04 09:54:34+00:00,-73.979999,40.76107,-73.962944,40.804157,4,9,1,6,5.001620451021044
2009-01-04 10:01:00.0000002,3.3,2009-01-04 10:01:00+00:00,-73.999668,40.722108,-74.005295,40.715263,2,10,1,6,0.8967769659598867
2009-01-04 10:22:39.0000001,13.7,2009-01-04 10:22:39+00:00,-74.015082,40.717591,-73.98414,40.729369,2,10,1,6,2.9179296974111764
2009-01-04 10:37:32.0000002,3.3,2009-01-04 10:37:32+00:00,-73.959521,40.808774,-73.961822,40.811121,1,10,1,6,0.3249770564785183
2009-01-04 11:00:45.0000002,7.3,2009-01-04 11:00:45+00:00,-73.962496,40.763354,-73.980934,40.733952,2,11,1,6,3.619544396961185
2009-01-04 11:22:00.000000120,4.1,2009-01-04 11:22:00+00:00,-73.997803,40.736132,-73.986897,40.733798,5,11,1,6,0.9548474073593104
2009-01-04 11:35:34.0000006,4.1,2009-01-04 11:35:34+00:00,-73.990202,40.761666,-73.996419,40.753257,1,11,1,6,1.071681130415354
2009-01-04 12:19:00.00000078,5.7,2009-01-04 12:19:00+00:00,-73.997025,40.737073,-73.982145,40.7317,1,12,1,6,1.388822257753006
2009-01-04 12:24:21.0000001,6.1,2009-01-04 12:24:21+00:00,-73.976998,40.761959,-73.974096,40.77847,1,12,1,6,1.8521329424473227
2009-01-04 12:40:08.0000001,4.1,2009-01-04 12:40:08+00:00,-73.957752,40.769481,-73.950401,40.771584,1,12,1,6,0.661732768976247
2009-01-04 12:53:00.00000076,16.9,2009-01-04 12:53:00+00:00,-73.997247,40.724292,-73.926185,40.700972,1,12,1,6,6.526666292695965
2009-01-04 13:12:00.000000149,5.3,2009-01-04 13:12:00+00:00,-73.98493,40.747837,-73.973843,40.757513,1,13,1,6,1.424704134180592
2009-01-04 13:33:54.0000004,4.1,2009-01-04 13:33:54+00:00,-73.960706,40.775434,-73.957825,40.782321,1,13,1,6,0.8033026013696982
2009-01-04 13:41:00.00000088,5.7,2009-01-04 13:41:00+00:00,-73.830335,40.75951,-73.814353,40.76522,1,13,1,6,1.4882634103381789
2009-01-04 13:42:40.0000001,6.5,2009-01-04 13:42:40+00:00,-73.979329,40.766605,-73.981577,40.781109,1,13,1,6,1.6238425435763777
2009-01-04 14:24:00.00000033,27.7,2009-01-04 14:24:00+00:00,-73.99073,40.765867,-73.870968,40.773985,5,14,1,6,10.125728887403469
2009-01-04 14:26:00.000000142,5.3,2009-01-04 14:26:00+00:00,-73.996745,40.740665,-73.984065,40.737673,2,14,1,6,1.1189099583765256
2009-01-04 14:29:00.000000113,8.5,2009-01-04 14:29:00+00:00,-73.954682,40.714035,-73.985115,40.723723,1,14,1,6,2.7818444186059597
2009-01-04 14:45:37.0000001,5.3,2009-01-04 14:45:37+00:00,-73.991176,40.723845,-73.983485,40.739236,1,14,1,6,1.8299896082854117
2009-01-04 14:48:00.00000028,15.7,2009-01-04 14:48:00+00:00,-73.925872,40.744188,-73.995163,40.732932,1,14,1,6,5.970557941966109
2009-01-04 15:33:00.00000082,45.0,2009-01-04 15:33:00+00:00,-73.964875,40.80729,-73.965008,40.806988,1,15,1,6,0.0353974428326271
2009-01-04 15:47:00.000000112,26.9,2009-01-04 15:47:00+00:00,-73.980508,40.732223,-73.86527,40.77069,1,15,1,6,10.607734899264722
2009-01-04 15:55:00.00000098,6.1,2009-01-04 15:55:00+00:00,-73.96043,40.76438,-73.978752,40.75717,1,15,1,6,1.7389798438620623
2009-01-04 16:09:31.0000003,5.7,2009-01-04 16:09:31+00:00,-73.991149,40.753775,-73.977528,40.752403,1,16,1,6,1.1574423687791997
2009-01-04 16:13:00.000000152,6.9,2009-01-04 16:13:00+00:00,-73.989065,40.726842,-74.00525,40.735983,1,16,1,6,1.7008778335385475
2009-01-04 16:35:00.000000158,4.1,2009-01-04 16:35:00+00:00,-73.993205,40.752235,-73.986297,40.761947,1,16,1,6,1.2266977813146371
2009-01-04 16:48:51.0000001,7.7,2009-01-04 16:48:51+00:00,-73.973834,40.762012,-73.990557,40.750915,2,16,1,6,1.8726020148946791
2009-01-04 16:55:00.000000109,8.1,2009-01-04 16:55:00+00:00,-73.973568,40.764197,-73.98965,40.756277,1,16,1,6,1.6156209023241235
2009-01-04 17:12:00.000000144,8.1,2009-01-04 17:12:00+00:00,-74.005472,40.736932,-73.987838,40.759847,5,17,1,6,2.949425454819009
2009-01-04 17:12:00.00000063,7.3,2009-01-04 17:12:00+00:00,-73.975832,40.758282,-73.973995,40.780067,2,17,1,6,2.4273162002924247
2009-01-04 17:18:00.00000072,16.1,2009-01-04 17:18:00+00:00,-74.00193,40.719245,-73.977633,40.75473,2,17,1,6,4.445181970568394
2009-01-04 17:35:35.0000003,9.7,2009-01-04 17:35:35+00:00,-73.988608,40.764085,-73.96042,40.77735,3,17,1,6,2.7946886432607947
2009-01-04 18:30:31.0000002,13.3,2009-01-04 18:30:31+00:00,-73.962014,40.763888,-74.00556,40.731508,3,18,1,6,5.140055446551928
2009-01-04 18:46:00.00000048,4.5,2009-01-04 18:46:00+00:00,-73.982948,40.74802,-73.973808,40.743933,2,18,1,6,0.8940870095003076
2009-01-04 19:11:29.0000003,49.15,2009-01-04 19:11:29+00:00,-73.786165,40.641346,-74.005517,40.748289,1,19,1,6,21.98630126947443
2009-01-04 19:13:00.000000136,8.5,2009-01-04 19:13:00+00:00,-73.78586,40.639927,-73.80468,40.663205,1,19,1,6,3.036537029804884
2009-01-04 20:36:00.000000144,22.1,2009-01-04 20:36:00+00:00,-73.98497,40.763762,-73.921202,40.868772,1,20,1,6,12.850664259831829
2009-01-04 20:58:00.000000104,33.3,2009-01-04 20:58:00+00:00,-73.783198,40.648625,-73.764545,40.75519,4,20,1,6,11.953361021675477
2009-01-04 21:44:00.0000005,6.5,2009-01-04 21:44:00+00:00,-73.963122,40.770717,-73.983503,40.775405,1,21,1,6,1.793665777824835
2009-01-04 22:25:00.00000016,4.9,2009-01-04 22:25:00+00:00,-73.977177,40.743007,-73.991592,40.744537,5,22,1,6,1.2262545746474829
2009-01-04 22:38:00.00000045,24.1,2009-01-04 22:38:00+00:00,-73.986795,40.766705,-73.909012,40.891668,1,22,1,6,15.359280194832902
2009-01-04 23:14:46.0000003,4.6,2009-01-04 23:14:46+00:00,-74.008841,40.715966,-74.011749,40.707133,1,23,1,6,1.0123057239137714
2009-01-04 23:38:44.0000001,5.4,2009-01-04 23:38:44+00:00,-73.949714,40.780994,-73.962458,40.76647,2,23,1,6,1.93902921977629
2009-01-04 23:40:00.00000050,7.7,2009-01-04 23:40:00+00:00,-74.005858,40.740232,-73.981422,40.751025,1,23,1,6,2.382849905328722
2009-01-04 23:46:14.0000002,9.8,2009-01-04 23:46:14+00:00,-73.921162,40.767051,-73.88301,40.755756,1,23,1,6,3.4500040402996004
2009-01-04 23:47:00.00000082,7.7,2009-01-04 23:47:00+00:00,-74.006337,40.704967,-73.985955,40.722355,2,23,1,6,2.586371019713043
2009-01-05 00:20:14.0000001,21.0,2009-01-05 00:20:14+00:00,-74.006705,40.744221,-73.939359,40.848708,1,0,1,0,12.92773279089965
2009-01-05 00:58:00.0000002,11.3,2009-01-05 00:58:00+00:00,-73.983032,40.72312,-73.939007,40.723452,1,0,1,0,3.710223893136309
2009-01-05 02:33:09.0000001,12.6,2009-01-05 02:33:09+00:00,-73.987805,40.720919,-73.947453,40.779431,1,2,1,0,7.340658160929197
2009-01-05 06:20:10.0000001,7.3,2009-01-05 06:20:10+00:00,-73.99508,40.731699,-73.975232,40.753552,1,6,1,0,2.9496842036966244
2009-01-05 06:41:38.0000003,6.1,2009-01-05 06:41:38+00:00,-73.973657,40.74369,-73.990999,40.751103,1,6,1,0,1.6774042462702146
2009-01-05 06:44:00.00000077,4.1,2009-01-05 06:44:00+00:00,-73.991517,40.749942,-73.98276,40.757653,1,6,1,0,1.1310464831272335
2009-01-05 06:44:04.0000001,49.15,2009-01-05 06:44:04+00:00,-73.991616,40.738886,-73.805385,40.660985,1,6,1,0,17.930564128684413
2009-01-05 08:24:07.0000001,16.5,2009-01-05 08:24:07+00:00,-73.975208,40.755706,-74.017112,40.704909,2,8,1,0,6.6611952193302875
2009-01-05 08:58:00.00000042,6.5,2009-01-05 08:58:00+00:00,-73.995242,40.763675,-73.980275,40.756248,1,8,1,0,1.5070208091155906
2009-01-05 09:03:25.0000003,17.3,2009-01-05 09:03:25+00:00,-73.953263,40.767458,-74.002516,40.722514,1,9,1,0,6.495520095166233
2009-01-05 09:09:07.0000002,5.3,2009-01-05 09:09:07+00:00,-73.985453,40.757109,-73.974101,40.754958,1,9,1,0,0.9856367212370859
2009-01-05 09:10:00.00000098,5.7,2009-01-05 09:10:00+00:00,-73.951363,40.747783,-73.952887,40.750833,2,9,1,0,0.36262956983864325
2009-01-05 09:10:00.000000103,9.3,2009-01-05 09:10:00+00:00,-73.957767,40.785123,-73.985347,40.769453,1,9,1,0,2.9033053996970026
2009-01-05 09:13:50.0000003,3.7,2009-01-05 09:13:50+00:00,-73.997245,40.742294,-73.990013,40.738363,1,9,1,0,0.7498674155783845
2009-01-05 09:19:00.00000085,22.1,2009-01-05 09:19:00+00:00,-73.788582,40.641482,-73.851315,40.736212,1,9,1,0,11.786917181370093
2009-01-05 09:19:00.000000104,10.9,2009-01-05 09:19:00+00:00,-73.942983,40.79009,-73.979617,40.77131,1,9,1,0,3.7249236611243055
2009-01-05 10:22:53.0000005,5.7,2009-01-05 10:22:53+00:00,-73.970279,40.765126,-73.972599,40.754639,1,10,1,0,1.182359427171712
2009-01-05 11:04:00.00000053,14.5,2009-01-05 11:04:00+00:00,-73.958605,40.778562,-73.974855,40.741925,1,11,1,0,4.297608063798327
2009-01-05 11:35:04.0000001,8.5,2009-01-05 11:35:04+00:00,-73.991584,40.749954,-73.985066,40.760752,1,11,1,0,1.320248749587965
2009-01-05 12:12:00.00000075,4.9,2009-01-05 12:12:00+00:00,-73.971553,40.760817,-73.978617,40.749997,1,12,1,0,1.3422183050119603
2009-01-05 12:21:33.0000002,5.7,2009-01-05 12:21:33+00:00,-73.9748,40.750257,-73.969662,40.762779,1,12,1,0,1.4580875411901493
2009-01-05 12:23:00.000000110,5.7,2009-01-05 12:23:00+00:00,-73.987643,40.750485,-74.001182,40.756325,5,12,1,0,1.3123552581653064
2009-01-05 12:25:00.00000019,6.9,2009-01-05 12:25:00+00:00,-74.007208,40.727737,-73.991588,40.739532,1,12,1,0,1.8580360799737583
2009-01-05 13:03:57.0000007,10.1,2009-01-05 13:03:57+00:00,-73.994179,40.690771,-74.014252,40.714334,1,13,1,0,3.118984318425752
2009-01-05 13:47:00.00000081,6.5,2009-01-05 13:47:00+00:00,-73.987115,40.747903,-73.971628,40.751038,5,13,1,0,1.3503653798182649
2009-01-05 13:53:31.0000001,5.3,2009-01-05 13:53:31+00:00,-73.985091,40.738979,-73.976046,40.751858,1,13,1,0,1.622178941076421
2009-01-05 14:05:00.000000129,3.3,2009-01-05 14:05:00+00:00,-73.978505,40.750628,-73.979247,40.743743,1,14,1,0,0.7681245654249921
2009-01-05 14:14:57.0000004,22.25,2009-01-05 14:14:57+00:00,-73.950205,40.784005,-73.870411,40.773738,2,14,1,0,6.815021022405222
2009-01-05 14:22:00.00000074,5.7,2009-01-05 14:22:00+00:00,-73.983673,40.751968,-73.9825,40.765047,3,14,1,0,1.457670452366471
2009-01-05 14:29:00.000000107,4.5,2009-01-05 14:29:00+00:00,-73.967303,40.769298,-73.961763,40.771798,1,14,1,0,0.5430727321970599
2009-01-05 14:43:00.000000150,7.7,2009-01-05 14:43:00+00:00,-73.9809,40.77419,-73.954307,40.766312,1,14,1,0,2.4046760363201414
2009-01-05 15:03:37.0000002,3.7,2009-01-05 15:03:37+00:00,-74.003266,40.72699,-74.005466,40.732819,1,15,1,0,0.6741441163200441
2009-01-05 15:07:00.000000139,5.7,2009-01-05 15:07:00+00:00,-73.946192,40.772803,-73.950955,40.782908,1,15,1,0,1.1930537613182812
2009-01-05 16:08:49.0000002,5.3,2009-01-05 16:08:49+00:00,-73.986111,40.743257,-73.993644,40.751814,1,16,1,0,1.1436954183485077
2009-01-05 16:09:26.0000003,9.1,2009-01-05 16:09:26+00:00,-73.982105,40.77087,-73.95864,40.778383,1,16,1,0,2.1452455264682295
2009-01-05 16:37:13.0000003,3.3,2009-01-05 16:37:13+00:00,-73.98668,40.725534,-73.982676,40.731113,1,16,1,0,0.7061717337192059
2009-01-05 16:38:13.0000002,4.3,2009-01-05 16:38:13+00:00,-73.98194,40.775509,-73.981498,40.778785,1,16,1,0,0.36617089995566776
2009-01-05 16:57:35.0000001,10.3,2009-01-05 16:57:35+00:00,-73.966045,40.805285,-73.950299,40.783928,1,16,1,0,2.7196707201798658
2009-01-05 17:16:00.00000023,6.5,2009-01-05 17:16:00+00:00,-73.98652,40.762737,-73.977798,40.780295,2,17,1,0,2.0859466539859324
2009-01-05 18:05:00.000000150,6.1,2009-01-05 18:05:00+00:00,-73.998138,40.745713,-73.993938,40.734308,1,18,1,0,1.316619049052307
2009-01-05 18:11:55.0000002,9.5,2009-01-05 18:11:55+00:00,-74.008022,40.738846,-73.984421,40.764692,1,18,1,0,3.4945431495443664
2009-01-05 18:18:00.000000114,5.7,2009-01-05 18:18:00+00:00,-73.951828,40.76624,-73.950417,40.777337,2,18,1,0,1.2396377230649671
2009-01-05 18:23:00.00000033,9.3,2009-01-05 18:23:00+00:00,-73.973795,40.763327,-74.003427,40.743563,1,18,1,0,3.325608823434017
2009-01-05 18:30:46.0000005,21.65,2009-01-05 18:30:46+00:00,-73.963755,40.798043,-73.93048,40.802811,1,18,1,0,2.8506091985135593
2009-01-05 19:02:00.00000087,5.3,2009-01-05 19:02:00+00:00,-73.955372,40.779533,-73.974408,40.78745,1,19,1,0,1.8285897378261369
2009-01-05 19:04:00.000000171,9.3,2009-01-05 19:04:00+00:00,-73.982647,40.756852,-73.954072,40.773013,1,19,1,0,3.0034533902960394
2009-01-05 19:12:00.000000122,4.9,2009-01-05 19:12:00+00:00,-73.981278,40.765713,-73.979283,40.754333,1,19,1,0,1.2765054878179196
2009-01-05 19:31:00.00000073,7.3,2009-01-05 19:31:00+00:00,-73.96145,40.780203,-73.98281,40.772218,2,19,1,0,2.0058207989974597
2009-01-05 19:31:21.0000002,6.3,2009-01-05 19:31:21+00:00,-73.971172,40.761072,-73.983622,40.767195,1,19,1,0,1.2501889238052448
2009-01-05 20:19:00.00000042,3.3,2009-01-05 20:19:00+00:00,-73.978655,40.758355,-73.982607,40.752422,5,20,1,0,0.7389440790828581
2009-01-05 20:19:00.00000074,9.3,2009-01-05 20:19:00+00:00,-73.97566,40.789645,-73.952148,40.823913,1,20,1,0,4.2936456843138595
2009-01-05 20:28:00.00000075,9.3,2009-01-05 20:28:00+00:00,-73.98554,40.756597,-73.9923,40.728942,1,20,1,0,3.1273872986259534
2009-01-05 21:37:34.0000001,9.4,2009-01-05 21:37:34+00:00,-73.976324,40.754069,-73.970944,40.788682,1,21,1,0,3.8753632070904143
2009-01-05 21:54:17.0000003,6.6,2009-01-05 21:54:17+00:00,-73.970266,40.758552,-73.980098,40.738257,1,21,1,0,2.403889360301715
2009-01-05 22:25:43.0000001,7.8,2009-01-05 22:25:43+00:00,-73.983837,40.761012,-74.004348,40.742474,3,22,1,0,2.6896467558390116
2009-01-05 22:32:00.00000039,13.3,2009-01-05 22:32:00+00:00,-73.957113,40.777607,-73.943483,40.826862,1,22,1,0,5.595774301770465
2009-01-05 23:23:00.00000038,5.3,2009-01-05 23:23:00+00:00,-73.962073,40.770508,-73.972222,40.756773,1,23,1,0,1.7501792459275927
2009-01-06 00:15:29.0000004,18.6,2009-01-06 00:15:29+00:00,-73.996527,40.753271,-73.943538,40.832773,2,0,1,1,9.901913478044861
2009-01-06 00:21:00.00000038,4.1,2009-01-06 00:21:00+00:00,-73.98954,40.72611,-73.988203,40.721342,1,0,1,1,0.5420171454899514
2009-01-06 00:37:10.0000003,4.2,2009-01-06 00:37:10+00:00,-73.989761,40.756947,-73.984729,40.761236,2,0,1,1,0.6380244546287867
2009-01-06 06:08:00.00000043,11.3,2009-01-06 06:08:00+00:00,-73.986323,40.770663,-74.009995,40.721277,1,6,1,1,5.842350339863705
2009-01-06 06:44:00.00000072,6.9,2009-01-06 06:44:00+00:00,-73.957993,40.776242,-73.978058,40.751658,1,6,1,1,3.2137691363768197
2009-01-06 07:01:00.00000085,7.3,2009-01-06 07:01:00+00:00,-73.951522,40.825093,-73.940678,40.805717,1,7,1,1,2.339810205092838
2009-01-06 07:32:00.00000060,6.5,2009-01-06 07:32:00+00:00,-73.945525,40.786532,-73.968723,40.791358,3,7,1,1,2.025377294158605
2009-01-06 07:34:49.0000001,6.9,2009-01-06 07:34:49+00:00,-73.973876,40.748035,-73.993869,40.735397,1,7,1,1,2.193606814060641
2009-01-06 07:44:00.000000125,9.7,2009-01-06 07:44:00+00:00,-73.957887,40.773227,-73.953457,40.78821,1,7,1,1,1.707277446647684
2009-01-06 07:51:47.0000001,5.7,2009-01-06 07:51:47+00:00,-73.983561,40.73819,-73.972023,40.757447,1,7,1,1,2.351551555528923
2009-01-06 08:23:02.0000003,7.3,2009-01-06 08:23:02+00:00,-73.982957,40.738969,-73.97658,40.762022,1,8,1,1,2.619057040520177
2009-01-06 08:24:45.0000001,5.7,2009-01-06 08:24:45+00:00,-73.984982,40.74488,-73.976661,40.753727,1,8,1,1,1.207921152039873
2009-01-06 08:26:00.000000133,6.5,2009-01-06 08:26:00+00:00,-73.979467,40.734802,-73.975698,40.751468,1,8,1,1,1.8801801580650614
2009-01-06 08:53:11.0000003,5.3,2009-01-06 08:53:11+00:00,-73.993298,40.749857,-74.000872,40.757576,2,8,1,1,1.0694477931079271
2009-01-06 08:56:00.000000215,8.5,2009-01-06 08:56:00+00:00,-73.994115,40.751183,-73.984427,40.732952,1,8,1,1,2.1853336202376887
2009-01-06 09:12:00.00000029,4.9,2009-01-06 09:12:00+00:00,-73.970588,40.756252,-73.964007,40.75705,1,9,1,1,0.5613680306797512
2009-01-06 09:15:00.00000021,4.5,2009-01-06 09:15:00+00:00,-73.963319,40.757723,-73.956244,40.764165,1,9,1,1,0.9317648282564018
2009-01-06 09:29:00.000000161,19.3,2009-01-06 09:29:00+00:00,-74.015903,40.71141,-73.954777,40.765363,1,9,1,1,7.906581072774323
2009-01-06 09:36:00.000000181,8.1,2009-01-06 09:36:00+00:00,-73.968952,40.761253,-73.951863,40.765978,3,9,1,1,1.5321378944390787
2009-01-06 09:56:12.0000002,12.9,2009-01-06 09:56:12+00:00,-73.955865,40.779583,-73.992936,40.736857,1,9,1,1,5.685106022050837
